stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
606,1,2,0,23,7,2,C,10,87,350,734,350,734,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,87,410,397,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],7,tmp_ld4[branch1][group2][n30][n32_lane7][q2],606,1212,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane7,tmp_ld3[branch1][q2][group2][n32_lane7][n30],645,1290,ld3_tmp_ld3_branch1_q2_group2,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
607,1,2,0,23,7,3,C,10,87,351,735,351,735,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,87,410,397,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],7,tmp_ld4[branch1][group2][n30][n32_lane7][q3],607,1214,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane7,tmp_ld3[branch1][q3][group2][n32_lane7][n30],741,1482,ld3_tmp_ld3_branch1_q3_group2,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
608,1,2,1,16,0,0,A,2,16,64,448,64,448,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,16,867,3310,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],0,tmp_ld4[branch1][group2][n31][n32_lane0][q0],608,1216,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane0,tmp_ld3[branch1][q0][group2][n32_lane0][n31],433,866,ld3_tmp_ld3_branch1_q0_group2,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
609,1,2,1,16,0,1,A,2,16,65,449,65,449,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,16,867,3310,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],0,tmp_ld4[branch1][group2][n31][n32_lane0][q1],609,1218,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane0,tmp_ld3[branch1][q1][group2][n32_lane0][n31],529,1058,ld3_tmp_ld3_branch1_q1_group2,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
610,1,2,1,16,0,2,A,2,16,66,450,66,450,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,16,867,3310,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],0,tmp_ld4[branch1][group2][n31][n32_lane0][q2],610,1220,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane0,tmp_ld3[branch1][q2][group2][n32_lane0][n31],625,1250,ld3_tmp_ld3_branch1_q2_group2,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
611,1,2,1,16,0,3,A,2,16,67,451,67,451,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,16,867,3310,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],0,tmp_ld4[branch1][group2][n31][n32_lane0][q3],611,1222,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane0,tmp_ld3[branch1][q3][group2][n32_lane0][n31],721,1442,ld3_tmp_ld3_branch1_q3_group2,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
612,1,2,1,17,1,0,B,6,49,196,580,196,580,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,49,-1188,1278,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],1,tmp_ld4[branch1][group2][n31][n32_lane1][q0],612,1224,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane1,tmp_ld3[branch1][q0][group2][n32_lane1][n31],436,872,ld3_tmp_ld3_branch1_q0_group2,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
613,1,2,1,17,1,1,B,6,49,197,581,197,581,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,49,-1188,1278,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],1,tmp_ld4[branch1][group2][n31][n32_lane1][q1],613,1226,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane1,tmp_ld3[branch1][q1][group2][n32_lane1][n31],532,1064,ld3_tmp_ld3_branch1_q1_group2,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
614,1,2,1,17,1,2,B,6,49,198,582,198,582,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,49,-1188,1278,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],1,tmp_ld4[branch1][group2][n31][n32_lane1][q2],614,1228,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane1,tmp_ld3[branch1][q2][group2][n32_lane1][n31],628,1256,ld3_tmp_ld3_branch1_q2_group2,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
615,1,2,1,17,1,3,B,6,49,199,583,199,583,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,49,-1188,1278,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],1,tmp_ld4[branch1][group2][n31][n32_lane1][q3],615,1230,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane1,tmp_ld3[branch1][q3][group2][n32_lane1][n31],724,1448,ld3_tmp_ld3_branch1_q3_group2,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
616,1,2,1,18,2,0,C,10,82,328,712,328,712,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,82,1580,1024,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],2,tmp_ld4[branch1][group2][n31][n32_lane2][q0],616,1232,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane2,tmp_ld3[branch1][q0][group2][n32_lane2][n31],439,878,ld3_tmp_ld3_branch1_q0_group2,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
617,1,2,1,18,2,1,C,10,82,329,713,329,713,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,82,1580,1024,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],2,tmp_ld4[branch1][group2][n31][n32_lane2][q1],617,1234,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane2,tmp_ld3[branch1][q1][group2][n32_lane2][n31],535,1070,ld3_tmp_ld3_branch1_q1_group2,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
618,1,2,1,18,2,2,C,10,82,330,714,330,714,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,82,1580,1024,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],2,tmp_ld4[branch1][group2][n31][n32_lane2][q2],618,1236,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane2,tmp_ld3[branch1][q2][group2][n32_lane2][n31],631,1262,ld3_tmp_ld3_branch1_q2_group2,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
619,1,2,1,18,2,3,C,10,82,331,715,331,715,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,82,1580,1024,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],2,tmp_ld4[branch1][group2][n31][n32_lane2][q3],619,1238,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane2,tmp_ld3[branch1][q3][group2][n32_lane2][n31],727,1454,ld3_tmp_ld3_branch1_q3_group2,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
620,1,2,1,19,3,0,A,2,19,76,460,76,460,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,19,-858,923,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],3,tmp_ld4[branch1][group2][n31][n32_lane3][q0],620,1240,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane3,tmp_ld3[branch1][q0][group2][n32_lane3][n31],442,884,ld3_tmp_ld3_branch1_q0_group2,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
621,1,2,1,19,3,1,A,2,19,77,461,77,461,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,19,-858,923,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],3,tmp_ld4[branch1][group2][n31][n32_lane3][q1],621,1242,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane3,tmp_ld3[branch1][q1][group2][n32_lane3][n31],538,1076,ld3_tmp_ld3_branch1_q1_group2,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
622,1,2,1,19,3,2,A,2,19,78,462,78,462,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,19,-858,923,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],3,tmp_ld4[branch1][group2][n31][n32_lane3][q2],622,1244,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane3,tmp_ld3[branch1][q2][group2][n32_lane3][n31],634,1268,ld3_tmp_ld3_branch1_q2_group2,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
623,1,2,1,19,3,3,A,2,19,79,463,79,463,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,19,-858,923,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],3,tmp_ld4[branch1][group2][n31][n32_lane3][q3],623,1246,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane3,tmp_ld3[branch1][q3][group2][n32_lane3][n31],730,1460,ld3_tmp_ld3_branch1_q3_group2,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
624,1,2,1,20,4,0,B,6,52,208,592,208,592,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,52,757,2276,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],4,tmp_ld4[branch1][group2][n31][n32_lane4][q0],624,1248,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane4,tmp_ld3[branch1][q0][group2][n32_lane4][n31],445,890,ld3_tmp_ld3_branch1_q0_group2,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
625,1,2,1,20,4,1,B,6,52,209,593,209,593,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,52,757,2276,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],4,tmp_ld4[branch1][group2][n31][n32_lane4][q1],625,1250,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane4,tmp_ld3[branch1][q1][group2][n32_lane4][n31],541,1082,ld3_tmp_ld3_branch1_q1_group2,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
626,1,2,1,20,4,2,B,6,52,210,594,210,594,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,52,757,2276,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],4,tmp_ld4[branch1][group2][n31][n32_lane4][q2],626,1252,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane4,tmp_ld3[branch1][q2][group2][n32_lane4][n31],637,1274,ld3_tmp_ld3_branch1_q2_group2,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
627,1,2,1,20,4,3,B,6,52,211,595,211,595,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,52,757,2276,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],4,tmp_ld4[branch1][group2][n31][n32_lane4][q3],627,1254,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane4,tmp_ld3[branch1][q3][group2][n32_lane4][n31],733,1466,ld3_tmp_ld3_branch1_q3_group2,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
628,1,2,1,21,5,0,C,10,85,340,724,340,724,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,85,1391,2013,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],5,tmp_ld4[branch1][group2][n31][n32_lane5][q0],628,1256,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane5,tmp_ld3[branch1][q0][group2][n32_lane5][n31],448,896,ld3_tmp_ld3_branch1_q0_group2,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
629,1,2,1,21,5,1,C,10,85,341,725,341,725,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,85,1391,2013,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],5,tmp_ld4[branch1][group2][n31][n32_lane5][q1],629,1258,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane5,tmp_ld3[branch1][q1][group2][n32_lane5][n31],544,1088,ld3_tmp_ld3_branch1_q1_group2,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
630,1,2,1,21,5,2,C,10,85,342,726,342,726,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,85,1391,2013,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],5,tmp_ld4[branch1][group2][n31][n32_lane5][q2],630,1260,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane5,tmp_ld3[branch1][q2][group2][n32_lane5][n31],640,1280,ld3_tmp_ld3_branch1_q2_group2,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
631,1,2,1,21,5,3,C,10,85,343,727,343,727,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,85,1391,2013,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],5,tmp_ld4[branch1][group2][n31][n32_lane5][q3],631,1262,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane5,tmp_ld3[branch1][q3][group2][n32_lane5][n31],736,1472,ld3_tmp_ld3_branch1_q3_group2,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
632,1,2,1,22,6,0,A,2,22,88,472,88,472,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,22,1507,2412,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],6,tmp_ld4[branch1][group2][n31][n32_lane6][q0],632,1264,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane6,tmp_ld3[branch1][q0][group2][n32_lane6][n31],451,902,ld3_tmp_ld3_branch1_q0_group2,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
633,1,2,1,22,6,1,A,2,22,89,473,89,473,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,22,1507,2412,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],6,tmp_ld4[branch1][group2][n31][n32_lane6][q1],633,1266,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane6,tmp_ld3[branch1][q1][group2][n32_lane6][n31],547,1094,ld3_tmp_ld3_branch1_q1_group2,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
634,1,2,1,22,6,2,A,2,22,90,474,90,474,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,22,1507,2412,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],6,tmp_ld4[branch1][group2][n31][n32_lane6][q2],634,1268,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane6,tmp_ld3[branch1][q2][group2][n32_lane6][n31],643,1286,ld3_tmp_ld3_branch1_q2_group2,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
635,1,2,1,22,6,3,A,2,22,91,475,91,475,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,22,1507,2412,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],6,tmp_ld4[branch1][group2][n31][n32_lane6][q3],635,1270,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane6,tmp_ld3[branch1][q3][group2][n32_lane6][n31],739,1478,ld3_tmp_ld3_branch1_q3_group2,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
636,1,2,1,23,7,0,B,6,55,220,604,220,604,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,55,-1108,2030,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],7,tmp_ld4[branch1][group2][n31][n32_lane7][q0],636,1272,ld4_tmp_ld4_branch1_group2_n31,x1_q0_vlane7,tmp_ld3[branch1][q0][group2][n32_lane7][n31],454,908,ld3_tmp_ld3_branch1_q0_group2,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
637,1,2,1,23,7,1,B,6,55,221,605,221,605,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,55,-1108,2030,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],7,tmp_ld4[branch1][group2][n31][n32_lane7][q1],637,1274,ld4_tmp_ld4_branch1_group2_n31,x1_q1_vlane7,tmp_ld3[branch1][q1][group2][n32_lane7][n31],550,1100,ld3_tmp_ld3_branch1_q1_group2,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
638,1,2,1,23,7,2,B,6,55,222,606,222,606,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,55,-1108,2030,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],7,tmp_ld4[branch1][group2][n31][n32_lane7][q2],638,1276,ld4_tmp_ld4_branch1_group2_n31,x1_q2_vlane7,tmp_ld3[branch1][q2][group2][n32_lane7][n31],646,1292,ld3_tmp_ld3_branch1_q2_group2,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
639,1,2,1,23,7,3,B,6,55,223,607,223,607,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,55,-1108,2030,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],7,tmp_ld4[branch1][group2][n31][n32_lane7][q3],639,1278,ld4_tmp_ld4_branch1_group2_n31,x1_q3_vlane7,tmp_ld3[branch1][q3][group2][n32_lane7][n31],742,1484,ld3_tmp_ld3_branch1_q3_group2,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
640,1,2,2,16,0,0,C,10,80,320,704,320,704,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,80,723,1265,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],0,tmp_ld4[branch1][group2][n32][n32_lane0][q0],640,1280,ld4_tmp_ld4_branch1_group2_n32,x2_q0_vlane0,tmp_ld3[branch1][q0][group2][n32_lane0][n32],434,868,ld3_tmp_ld3_branch1_q0_group2,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
641,1,2,2,16,0,1,C,10,80,321,705,321,705,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,80,723,1265,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],0,tmp_ld4[branch1][group2][n32][n32_lane0][q1],641,1282,ld4_tmp_ld4_branch1_group2_n32,x2_q1_vlane0,tmp_ld3[branch1][q1][group2][n32_lane0][n32],530,1060,ld3_tmp_ld3_branch1_q1_group2,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
642,1,2,2,16,0,2,C,10,80,322,706,322,706,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,80,723,1265,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],0,tmp_ld4[branch1][group2][n32][n32_lane0][q2],642,1284,ld4_tmp_ld4_branch1_group2_n32,x2_q2_vlane0,tmp_ld3[branch1][q2][group2][n32_lane0][n32],626,1252,ld3_tmp_ld3_branch1_q2_group2,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
643,1,2,2,16,0,3,C,10,80,323,707,323,707,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,80,723,1265,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],0,tmp_ld4[branch1][group2][n32][n32_lane0][q3],643,1286,ld4_tmp_ld4_branch1_group2_n32,x2_q3_vlane0,tmp_ld3[branch1][q3][group2][n32_lane0][n32],722,1444,ld3_tmp_ld3_branch1_q3_group2,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
644,1,2,2,17,1,0,A,2,17,68,452,68,452,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,17,-432,779,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],1,tmp_ld4[branch1][group2][n32][n32_lane1][q0],644,1288,ld4_tmp_ld4_branch1_group2_n32,x2_q0_vlane1,tmp_ld3[branch1][q0][group2][n32_lane1][n32],437,874,ld3_tmp_ld3_branch1_q0_group2,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
645,1,2,2,17,1,1,A,2,17,69,453,69,453,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,17,-432,779,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],1,tmp_ld4[branch1][group2][n32][n32_lane1][q1],645,1290,ld4_tmp_ld4_branch1_group2_n32,x2_q1_vlane1,tmp_ld3[branch1][q1][group2][n32_lane1][n32],533,1066,ld3_tmp_ld3_branch1_q1_group2,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
646,1,2,2,17,1,2,A,2,17,70,454,70,454,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,17,-432,779,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],1,tmp_ld4[branch1][group2][n32][n32_lane1][q2],646,1292,ld4_tmp_ld4_branch1_group2_n32,x2_q2_vlane1,tmp_ld3[branch1][q2][group2][n32_lane1][n32],629,1258,ld3_tmp_ld3_branch1_q2_group2,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
647,1,2,2,17,1,3,A,2,17,71,455,71,455,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,17,-432,779,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],1,tmp_ld4[branch1][group2][n32][n32_lane1][q3],647,1294,ld4_tmp_ld4_branch1_group2_n32,x2_q3_vlane1,tmp_ld3[branch1][q3][group2][n32_lane1][n32],725,1450,ld3_tmp_ld3_branch1_q3_group2,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
648,1,2,2,18,2,0,B,6,50,200,584,200,584,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,50,-54,2258,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],2,tmp_ld4[branch1][group2][n32][n32_lane2][q0],648,1296,ld4_tmp_ld4_branch1_group2_n32,x2_q0_vlane2,tmp_ld3[branch1][q0][group2][n32_lane2][n32],440,880,ld3_tmp_ld3_branch1_q0_group2,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
649,1,2,2,18,2,1,B,6,50,201,585,201,585,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,50,-54,2258,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],2,tmp_ld4[branch1][group2][n32][n32_lane2][q1],649,1298,ld4_tmp_ld4_branch1_group2_n32,x2_q1_vlane2,tmp_ld3[branch1][q1][group2][n32_lane2][n32],536,1072,ld3_tmp_ld3_branch1_q1_group2,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
650,1,2,2,18,2,2,B,6,50,202,586,202,586,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,50,-54,2258,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],2,tmp_ld4[branch1][group2][n32][n32_lane2][q2],650,1300,ld4_tmp_ld4_branch1_group2_n32,x2_q2_vlane2,tmp_ld3[branch1][q2][group2][n32_lane2][n32],632,1264,ld3_tmp_ld3_branch1_q2_group2,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
651,1,2,2,18,2,3,B,6,50,203,587,203,587,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,50,-54,2258,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],2,tmp_ld4[branch1][group2][n32][n32_lane2][q3],651,1302,ld4_tmp_ld4_branch1_group2_n32,x2_q3_vlane2,tmp_ld3[branch1][q3][group2][n32_lane2][n32],728,1456,ld3_tmp_ld3_branch1_q3_group2,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
652,1,2,2,19,3,0,C,10,83,332,716,332,716,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,83,-871,2875,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],3,tmp_ld4[branch1][group2][n32][n32_lane3][q0],652,1304,ld4_tmp_ld4_branch1_group2_n32,x2_q0_vlane3,tmp_ld3[branch1][q0][group2][n32_lane3][n32],443,886,ld3_tmp_ld3_branch1_q0_group2,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
653,1,2,2,19,3,1,C,10,83,333,717,333,717,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,83,-871,2875,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],3,tmp_ld4[branch1][group2][n32][n32_lane3][q1],653,1306,ld4_tmp_ld4_branch1_group2_n32,x2_q1_vlane3,tmp_ld3[branch1][q1][group2][n32_lane3][n32],539,1078,ld3_tmp_ld3_branch1_q1_group2,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
654,1,2,2,19,3,2,C,10,83,334,718,334,718,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,83,-871,2875,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],3,tmp_ld4[branch1][group2][n32][n32_lane3][q2],654,1308,ld4_tmp_ld4_branch1_group2_n32,x2_q2_vlane3,tmp_ld3[branch1][q2][group2][n32_lane3][n32],635,1270,ld3_tmp_ld3_branch1_q2_group2,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
