branch,quartic_lane,n32,vector_group,register_lane,matrix_lane_stream,x0_offsets_8,x1_offsets_8,x2_offsets_8,x0_pos,x0_block,x0_twist_mont,x0_twist_normal,x1_pos,x1_block,x1_twist_mont,x1_twist_normal,x2_pos,x2_block,x2_twist_mont,x2_twist_normal,input_pack_registers,d_mont_constant,dft_y0_formula,dft_y1_formula,dft_y2_formula,y0_row_k3,y1_row_k3,y2_row_k3,notes
1,3,18,2,2,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",459,18,-1591,3021,715,82,1580,1024,587,50,-54,2258,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,19,2,3,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",591,51,-631,1674,463,19,-858,923,719,83,-871,2875,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,20,2,4,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",723,84,-511,2802,595,52,757,2276,467,20,-39,2399,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,21,2,5,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",471,21,-1416,1209,727,85,1391,2013,599,53,-437,732,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,22,2,6,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",603,54,-177,3176,475,22,1507,2412,731,86,-1351,1820,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,23,2,7,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",735,87,410,397,607,55,-1108,2030,479,23,-1660,1681,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,24,3,0,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",483,24,-704,3062,739,88,1590,1118,611,56,1521,3235,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,25,3,1,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",615,57,-88,1247,487,25,-32,1082,743,89,-242,2565,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,26,3,2,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",747,90,-11,588,619,58,-4,2728,491,26,-630,992,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,27,3,3,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",495,27,-1600,2245,751,91,1728,341,623,59,-943,124,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,28,3,4,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",627,60,-200,1577,499,28,-387,1202,755,92,-550,1744,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,29,3,5,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",759,93,-25,3222,631,61,1248,2743,503,29,-489,1626,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,30,3,6,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",507,30,1392,1331,763,94,156,775,635,62,371,2796,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,31,3,7,"Branch1 lane3: r[387,391,395,...,767]","r483 r615 r747 r495 r627 r759 r507 r639","r739 r487 r619 r751 r499 r631 r763 r511","r611 r743 r491 r623 r755 r503 r635 r767",639,63,174,2327,511,31,-251,1789,767,95,-1250,2078,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
